3,1920,NASHVILLE,5,118501.3973
4,1920,NASHVILLE,5,118582.6638
5,1920,NASHVILLE,6,118664.966
6,1920,NASHVILLE,8,118748.2971
7,1920,NASHVILLE,14,118832.6498
8,1920,NASHVILLE,13,118918.0172
9,1920,NASHVILLE,16,119004.3922
10,1920,NASHVILLE,26,119091.7678
11,1920,NASHVILLE,58,119180.1369
12,1920,NASHVILLE,43,119269.4924
13,1920,NASHVILLE,23,119359.8274
14,1920,NASHVILLE,19,119451.1347
15,1920,NASHVILLE,NA,119543.4074
16,1920,NASHVILLE,2,119636.6383
17,1920,NASHVILLE,NA,119730.8204
18,1920,NASHVILLE,2,119825.9467
19,1920,NASHVILLE,NA,119922.0102
20,1920,NASHVILLE,NA,120019.0037
21,1920,NASHVILLE,2,120116.9202
22,1920,NASHVILLE,NA,120215.7527
23,1920,NASHVILLE,NA,120315.4941
24,1920,NASHVILLE,2,120416.1374
25,1920,NASHVILLE,2,120517.6755
26,1920,NASHVILLE,2,120620.1014
1,1920,NEW HAVEN,141,162537
2,1920,NEW HAVEN,132,162595.8491
3,1920,NEW HAVEN,86,162653.9787
4,1920,NEW HAVEN,89,162711.3919
5,1920,NEW HAVEN,79,162768.0918
6,1920,NEW HAVEN,81,162824.0815
7,1920,NEW HAVEN,47,162879.3642
8,1920,NEW HAVEN,32,162933.943
9,1920,NEW HAVEN,64,162987.821
10,1920,NEW HAVEN,31,163041.0013
11,1920,NEW HAVEN,33,163093.4871
12,1920,NEW HAVEN,28,163145.2814
13,1920,NEW HAVEN,23,163196.3874
14,1920,NEW HAVEN,3,163246.8083
15,1920,NEW HAVEN,10,163296.5471
16,1920,NEW HAVEN,2,163345.607
17,1920,NEW HAVEN,2,163393.991
18,1920,NEW HAVEN,NA,163441.7024
19,1920,NEW HAVEN,NA,163488.7442
20,1920,NEW HAVEN,NA,163535.1196
21,1920,NEW HAVEN,NA,163580.8317
22,1920,NEW HAVEN,NA,163625.8835
23,1920,NEW HAVEN,2,163670.2783
24,1920,NEW HAVEN,NA,163714.0192
25,1920,NEW HAVEN,2,163757.1092
26,1920,NEW HAVEN,4,163799.5516
1,1920,NEW ORLEANS,10,387219
2,1920,NEW ORLEANS,4,387471.523
3,1920,NEW ORLEANS,8,387724.9867
4,1920,NEW ORLEANS,9,387979.3822
5,1920,NEW ORLEANS,15,388234.7007
6,1920,NEW ORLEANS,11,388490.9331
7,1920,NEW ORLEANS,6,388748.0706
8,1920,NEW ORLEANS,4,389006.1042
9,1920,NEW ORLEANS,13,389265.0252
10,1920,NEW ORLEANS,15,389524.8245
11,1920,NEW ORLEANS,12,389785.4933
12,1920,NEW ORLEANS,12,390047.0226
13,1920,NEW ORLEANS,38,390309.4036
14,1920,NEW ORLEANS,16,390572.6274
15,1920,NEW ORLEANS,24,390836.685
16,1920,NEW ORLEANS,12,391101.5675
17,1920,NEW ORLEANS,17,391367.2661
18,1920,NEW ORLEANS,16,391633.7718
19,1920,NEW ORLEANS,4,391901.0757
20,1920,NEW ORLEANS,8,392169.1689
21,1920,NEW ORLEANS,14,392438.0425
22,1920,NEW ORLEANS,25,392707.6877
23,1920,NEW ORLEANS,60,392978.0954
24,1920,NEW ORLEANS,131,393249.2568
25,1920,NEW ORLEANS,238,393521.1631
26,1920,NEW ORLEANS,304,393793.8052
1,1920,NEW YORK,3203,5620048
2,1920,NEW YORK,3968,5624519.025
3,1920,NEW YORK,3934,5629008.388
4,1920,NEW YORK,3850,5633515.926
5,1920,NEW YORK,2983,5638041.478
6,1920,NEW YORK,3067,5642584.881
7,1920,NEW YORK,2611,5647145.973
8,1920,NEW YORK,2583,5651724.592
9,1920,NEW YORK,2285,5656320.575
